Name,Obj Fn,Runtime,MIPGAP
B1C3_0
Demand,24680,24889,23345,22286,24688,24182,23658,27590,20335,22874,23582,23330,26111,21369,25131,24537,24075,22561,26361,25634,24529,22095,23248,21311,20515,25256,24409,21464,24792,23772,
B8C3_0
Capacity,26260,27025,25353,20423,21801,27803,25571,25057,23284,24242,23950,25767,27937,24260,28375,24405,24963,24938,25390,26130,22794,27212,22649,25417,22954,25662,24486,24032,24052,25164,
Demand,25437,24889,25050,23675,24688,24182,25902,28151,22490,23106,23582,25034,27184,23397,27515,24537,24075,22789,27444,25634,26855,24192,24204,23333,22462,26294,24906,22346,25043,25509,
B8C3_1
Capacity,26260,27295,25606,20627,22019,28081,25826,25307,23516,24484,24189,26024,27937,24502,28375,24649,25212,25187,25643,26130,23021,27212,22875,25671,23183,25918,24730,24272,24292,25415,
Demand,25182,24640,25050,23438,24688,24182,25642,27869,22490,23106,23582,25034,27184,23163,27239,24537,24075,22561,27169,25634,26586,23950,24204,23099,22237,26031,24656,22346,25043,25253,
B8C3_2
Capacity,26260,27842,25862,21041,22461,28644,26084,25815,23988,24728,24674,26546,27937,24994,28375,25143,25718,25692,26157,26130,23251,27212,23334,26186,23648,26438,25226,24759,24534,25925,
Demand,24680,24149,25050,22970,24688,24182,25131,27314,22490,23106,23582,25034,27184,22701,26696,24537,24075,22111,26628,25634,26056,23472,24204,22639,21793,25512,24164,22346,24792,25000,
B8C3_3
Capacity,26260,28685,26120,21677,23140,29511,26344,26596,24713,24975,25420,27349,28216,25495,28375,25903,26234,26469,26948,26130,23483,27212,24040,26978,24363,27238,25732,25508,24779,26709,
Demand,24188,23430,25050,22512,24688,24182,24383,26769,22490,23106,23582,25034,27184,22248,25902,24537,24075,21670,25836,25634,25537,23004,24204,21965,21145,24752,23445,22346,24298,24750,
B8C3_4
Capacity,26260,29847,26381,22332,23840,30405,26607,27400,25715,25224,26450,28457,28782,26006,28375,26953,27027,27542,27763,26130,23954,27484,24767,28071,25100,28062,26510,26542,25026,27792,
Demand,23706,22733,25050,22063,24688,24182,23658,26235,22265,23106,23582,25034,27184,21804,25131,24537,24075,21238,25067,25634,25028,22545,24204,21311,20515,24015,22747,22346,23814,24502,
B9C3_0
Capacity,24481,24255,25826,24004,23210,27328,21706,23524,26825,25551,26319,26549,25719,23092,25936,25803,25141,24033,24446,23621,24153,23321,26653,27508,24806,24083,25659,25899,24700,22582,
Demand,25437,24889,25050,23675,24688,24182,25902,28151,22490,23106,23582,25034,27184,23397,27515,24537,24075,22789,27444,25634,26855,24192,24204,23333,22462,26294,24906,22346,25043,25509,
B9C3_1
Capacity,24725,24497,26084,24004,23442,27601,21923,23759,27093,25806,26319,26549,25976,23322,26195,26061,25392,24273,24446,23621,24153,23554,26919,27783,25054,24323,25915,26157,24947,22582,
Demand,25437,24640,25050,23675,24688,24182,25642,27869,22490,23106,23582,25034,26912,23163,27239,24291,24075,22789,27169,25377,26855,23950,24204,23099,22237,26031,24906,22122,24792,25253,
B9C3_2
Capacity,25221,24988,26607,24004,23912,27877,22363,24235,27636,26324,26319,26814,26497,23790,26720,26584,25901,24760,24446,23621,24394,24026,27459,28340,25557,24566,26435,26682,25447,22582,
Demand,25437,24393,25050,23675,24688,24182,25131,27314,22490,23106,23582,25034,26375,22701,26696,24048,24075,22789,26628,25123,26855,23710,24204,22639,21793,25512,24656,21681,24298,24750,
B9C3_3
Capacity,25984,25743,27412,24244,24635,28155,23039,24721,28472,26852,26319,27352,27298,24509,27528,27388,26685,25509,24446,23857,24883,24753,28290,28909,26330,24811,27234,27217,26217,22582,
Demand,25182,24149,25050,23438,24688,24182,24630,26769,22490,23106,23582,25034,25849,22248,26164,23807,24075,22789,26097,24871,26855,23472,24204,21965,21145,25003,24164,21249,23575,24013,
B9C3_4
Capacity,27037,26787,28523,24486,25633,28720,23973,25217,29333,27391,26582,28180,28404,25503,28361,28498,27492,26543,24446,24095,25635,25757,29145,29783,27397,25059,28058,28040,27010,22582,
Demand,24930,23907,25050,22970,24688,24182,24139,26235,22490,23106,23582,25034,25334,21804,25642,23568,24075,22789,25577,24622,26855,23237,24204,21097,20515,24504,23682,20825,22873,23298,
B10C3_0
Capacity,23475,23387,24793,24331,24247,22505,26171,26170,24521,22906,25449,22307,26822,27818,25032,24117,23903,24550,25312,25049,25539,24006,26562,24166,23843,22290,24774,24281,23845,27023,
Demand,25437,24889,25050,23675,24688,24182,25902,28151,22490,23106,23582,25034,27184,23397,27515,24537,24075,22789,27444,25634,26855,24192,24204,23333,22462,26294,24906,22346,25043,25509,
B10C3_1
Capacity,23709,23620,25040,24574,24489,22730,26432,26170,24766,22906,25449,22530,27090,28096,25032,24358,24142,24795,25565,25299,25794,24246,26827,24166,24081,22290,24774,24523,24083,27023,
Demand,25182,24640,24799,23675,24688,24182,25642,28151,22490,23106,23346,24783,27184,23163,27239,24537,24075,22789,27444,25634,26855,24192,23961,23099,22237,26294,24656,22122,24792,25253,
B10C3_2
Capacity,24185,24094,25542,25067,24980,23186,26962,26170,25263,22906,25449,22982,27633,28659,25032,24847,24383,25292,26078,25806,26051,24732,27365,24407,24564,22290,24774,25015,24566,27023,
Demand,24680,24149,24305,23675,24688,24182,25131,27869,22265,23106,23112,24535,27184,22701,26696,24537,24075,22789,27444,25634,26586,24192,23483,22639,21793,26294,24164,21681,24298,24750,
B10C3_3
Capacity,24670,24577,26314,25825,25481,23887,27778,26170,25770,22906,25449,23677,28188,29526,25282,25598,24872,25799,26867,26587,26574,25228,28193,24897,25307,22290,24774,25772,25309,27023,
Demand,24188,23667,23581,23675,24688,24182,24630,27314,22042,22874,22880,24289,27184,22248,25902,24537,24075,22789,27444,25634,26056,24192,23015,21965,21145,26294,23682,21249,23575,24013,
B10C3_4
Capacity,25165,25320,27110,26872,25992,24855,28904,26170,26287,22906,25449,24636,29040,30420,25789,26372,25371,26316,27956,27664,27378,25734,29335,25649,26333,22290,25021,26551,26075,27023,
Demand,23706,23195,22879,23438,24688,24182,24139,26769,21821,22645,22651,24046,27184,21804,25131,24537,24075,22789,27444,25634,25537,24192,22556,21311,20515,26031,23210,20825,22873,23065,
B11C3_0
Capacity,40613,37475,33926,37976,34193,41642,37673,34387,39195,38110,37936,36560,39274,38705,39692,40109,33068,35490,38657,37298,37937,36071,39638,39339,38092,35900,39324,42050,38045,34484,
Demand,38155,37333,37575,35513,37032,36273,38853,42226,33735,34658,35372,37551,40776,35096,41272,36806,36112,34184,41166,38450,40282,36288,36305,34999,33693,39440,37359,33518,37564,38264,
B11C3_1
Capacity,41019,37475,34265,38355,34193,42058,38049,34387,39586,38110,37936,36925,39274,39092,40088,40510,33068,35490,39043,37670,38316,36431,40034,39732,38472,36259,39717,42470,38425,34828,
Demand,37773,36959,37575,35157,37032,35910,38464,41803,33735,34658,35018,37551,40368,34745,40859,36806,36112,34184,41166,38450,39879,36288,35941,34649,33356,39045,36985,33182,37564,37881,
B11C3_2
Capacity,41843,37849,34953,39125,34193,42478,38813,34387,40380,38110,38315,37666,39274,39876,40892,41324,33068,35490,39827,38426,38699,37162,40838,40129,39244,36987,40515,43322,39197,35527,
Demand,37395,36589,37575,34456,37032,35550,37698,41384,33735,34658,34667,37551,39564,34397,40045,36806,36112,34184,41166,38450,39085,36288,35581,33958,32691,38267,36248,32521,37564,37502,
B11C3_3
Capacity,42683,38609,36011,39911,34193,43331,39593,34387,41601,38491,39084,38422,39274,40676,42130,42154,33068,35490,40627,39589,39085,37908,42074,40935,40432,38106,41329,44192,40382,36602,
Demand,37021,36223,37575,33769,37032,35194,36577,40970,33735,34658,34320,37175,38776,33712,38854,36806,36112,34184,41166,38065,38307,36288,35225,32948,31719,37505,35526,31873,37564,37126,
B11C3_4
Capacity,43540,39777,37472,40713,34193,44201,40387,34387,43289,39263,40266,39194,39274,41492,43405,43430,33398,35844,41443,40786,39869,38669,43347,42174,41656,39651,42159,45079,42019,37710,
Demand,36650,35860,37575,33096,37032,34842,35489,40560,33735,34658,33976,36803,38004,33040,37699,36806,36112,34184,41166,37684,37543,36288,34872,31968,30775,36757,34818,31238,37564,36754,
B12C3_0
Capacity,39514,37249,38159,34886,34600,39350,41788,37037,38405,37244,36303,37445,39014,41045,37375,36584,37454,36157,38254,40175,39776,37833,37752,38181,38937,36164,37537,40946,41831,39148,
Demand,38155,37333,37575,35513,37032,36273,38853,42226,33735,34658,35372,37551,40776,35096,41272,36806,36112,34184,41166,38450,40282,36288,36305,34999,33693,39440,37359,33518,37564,38264,
B12C3_1
Capacity,39909,37621,38159,35234,34946,39350,42205,37407,38405,37616,36666,37819,39404,41455,37748,36949,37454,36157,38636,40576,40173,37833,37752,38181,38937,36525,37537,41355,42249,39148,
Demand,37773,37333,37199,35157,37032,35910,38464,41803,33397,34311,35372,37175,40368,34745,40859,36806,36112,34184,41166,38065,39879,36288,35941,34649,33356,39045,36985,33182,37188,37881,
B12C3_2
Capacity,40711,38376,38159,35941,35295,39743,43053,38158,38405,38371,37032,38578,40195,42287,38506,37691,37454,36518,39412,41390,40574,38211,37752,38181,39326,37258,37912,42185,43097,39148,
Demand,37395,37333,36827,34805,37032,35550,37698,41384,33063,33967,35372,36434,39564,34053,40045,36806,36112,34184,41166,37684,39085,36288,35581,33958,32691,38267,36248,32521,36447,37502,
B12C3_3
Capacity,41529,39537,38540,36663,35647,40140,43917,38924,38789,39532,37776,39745,41411,43567,39671,38831,37454,36883,40204,42221,41388,38978,38129,38181,40116,38006,38673,43462,44401,39148,
Demand,37021,37333,36458,34456,37032,35194,36947,40970,32404,33627,35372,35350,38776,33374,39247,36806,35750,33842,41166,37307,37923,35925,35225,33281,31719,37505,35526,31873,35721,37126,
B12C3_4
Capacity,42363,40734,39314,37399,36003,40541,44799,39706,39567,41136,38919,41357,42665,45334,40871,40007,37828,37251,41422,43069,42219,40157,38895,38562,41331,38769,39843,45224,45745,39148,
Demand,36650,37333,36093,34111,37032,34842,36211,40560,31758,33290,35372,34299,38004,32709,38465,36806,35392,33503,41166,36933,36795,35565,34872,32618,30775,36757,34818,31238,35009,36754,
B13C3_0
Capacity,38695,37917,37974,36620,35243,35302,32101,35873,33561,34371,38819,33707,38654,39748,37925,36468,37345,37546,36086,34543,37289,38794,39023,40482,37374,36780,38540,35808,39619,32935,
Demand,38155,37333,37575,35513,37032,36273,38853,42226,33735,34658,35372,37551,40776,35096,41272,36806,36112,34184,41166,38450,40282,36288,36305,34999,33693,39440,37359,33518,37564,38264,
B13C3_1
Capacity,38695,38296,37974,36986,35595,35655,32422,36231,33896,34714,38819,34044,38654,40145,38304,36832,37345,37921,36446,34888,37289,39181,39413,40886,37747,37147,38925,36166,40015,32935,
Demand,37773,36959,37575,35513,37032,36273,38464,42226,33735,34658,35372,37175,40368,34745,41272,36806,36112,34184,40754,38450,39879,35925,36305,34649,33356,39045,36985,33182,37188,38264,
B13C3_2
Capacity,39081,38678,37974,37728,36309,36011,33073,36593,34576,35411,39207,34727,39040,40546,39073,37572,37345,38300,37178,35588,37289,39967,40205,41706,38505,37893,39707,36892,40415,32935,
Demand,37395,36589,37575,35513,36661,36273,37698,41803,33397,34658,35372,36803,39964,34053,41272,36806,36112,34184,40346,38450,39085,35565,36305,33958,32691,38267,36248,32521,36816,38264,
B13C3_3
Capacity,39865,39064,38353,38486,37038,36734,34074,37327,35622,36483,39994,35778,39824,40951,40255,38709,37345,38683,37924,36302,37289,41176,41013,42969,39278,39039,40910,37632,40819,33264,
Demand,37021,36223,37575,35513,36294,36273,36947,41384,32732,34658,35372,36434,39564,33374,40859,36806,36112,34184,39942,38450,37923,35209,36305,32948,31719,37129,35526,31873,36447,38264,
B13C3_4
Capacity,41071,39848,39123,39258,37782,37472,35105,38077,37067,37962,41203,36860,41030,41360,41887,40278,37718,39069,38686,37401,37289,42422,41837,44269,40066,40623,42149,38388,41227,33931,
Demand,36650,35860,37575,35513,35931,36273,36211,40970,32079,34311,35372,36069,39168,32709,40045,36806,36112,34184,39542,38450,36795,34856,36305,31968,30775,36025,34818,31238,36082,38264,
B14C3_0
Capacity,39641,39468,36631,38270,42660,37839,38831,35279,36903,37682,37019,41578,37379,34340,39134,33288,37256,35781,42764,39928,37727,36898,41519,37045,39621,38412,35045,38312,37763,35207,
Demand,38155,37333,37575,35513,37032,36273,38853,42226,33735,34658,35372,37551,40776,35096,41272,36806,36112,34184,41166,38450,40282,36288,36305,34999,33693,39440,37359,33518,37564,38264,
B14C3_1
Capacity,39641,39862,36997,38270,43086,38217,38831,35631,37272,37682,37389,41578,37752,34683,39525,33620,37628,35781,42764,40327,38104,37266,41934,37045,40017,38412,35395,38695,38140,35559,
Demand,37773,37333,37575,35513,37032,36273,38464,42226,33735,34658,35372,37551,40776,34745,40859,36806,35750,34184,41166,38450,39879,35925,35941,34649,33356,39045,36985,33182,37564,38264,
B14C3_2
Capacity,39641,40662,37739,38270,43951,38984,38831,36346,37644,38058,38139,41578,38510,35029,39920,33956,38384,35781,42764,41137,38485,38014,42353,37045,40821,38412,36105,39471,38906,36273,
Demand,37395,37333,37575,35513,37032,36273,38079,42226,33735,34658,35372,37551,40776,34053,40045,36806,35038,34184,41166,38450,39085,35565,35581,33958,32691,38267,36615,32521,37188,37881,
B14C3_3
Capacity,39641,41478,38881,38270,44833,40163,38831,37446,38020,38822,38905,41993,39283,35379,40722,34295,39545,35781,43191,42382,38869,39164,42776,37415,42057,38796,37198,40665,40083,37001,
Demand,37021,37333,37575,35513,37032,36273,37698,41803,33735,34658,35372,37175,40776,33374,39247,36806,34340,34184,41166,38450,38307,35209,35225,32948,31719,37505,36248,31873,36816,37502,
B14C3_4
Capacity,39641,42310,40457,38652,45733,41378,38831,38964,38400,39998,39686,42412,40071,35732,41955,34637,40742,35781,44058,44101,39649,40349,43203,37789,43763,39574,38323,41895,41707,38121,
Demand,36650,37333,37575,35513,37032,36273,37321,40970,33735,34658,35372,36434,40368,32709,38465,36806,33656,34184,41166,38450,37543,34856,34872,31968,30775,36757,35885,31238,36447,37126,
B15C3_0
